StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consenso,sesso,eta_1,coinqui,citta,etnia_1,regione,tit_studio,lavoro,altezza_1,peso_1,ora_letto,ore_di_sonno,imp_sonno_1,fumo,fumo_inizio,fumo_oggetto,fumo_oggetto_4_TEXT,droghe,droghe_tipo,droghe_freq,alcol_sino,alcol_quant_1,alcol_quant_2,alcol_quant_3,alcol_quant_4,sport_imp_1,sport,sport_freq_1,sport_impegno_1,sport_dieta,scuola_dist,scuola_mezzo,bici,bici_freq,passeggiata_freq,app_passi,veg,integratori,integratori_freq,integratori_why,valori_nut,valori_nut_quali,spes,qualita_economicita_1,salto_pasti,salto_pasti_quali,acqua_quanta,bibite_freq,alimentaz_imp_1,peso_cibo,so_cucinare,cucino_io,abitudini_cambio,abitudini_why_cambio,abitudini_anni_cambi,giorno_cibi_1,giorno_cibi_2,giorno_cibi_3,giorno_cibi_4,giorno_cibi_5,giorno_cibi_6,giorno_cibi_7,pausa_mattina_cibi_1,pausa_mattina_cibi_2,pausa_mattina_cibi_3,pausa_mattina_cibi_4,pausa_pome_cibi_1,pausa_pome_cibi_2,pausa_pome_cibi_3,pausa_pome_cibi_4,fast_food_freq_1,surgelati_freq_1,asporto_freq_1
2019-11-22 21:54:13,2019-11-22 21:59:31,IP Address,68.81.138.142,100,317,True,2019-11-22 21:59:33,R_10DvmziHlebaB0C,,,,,40.0092926025390625,-75.1862030029296875,anonymous,EN-GB,Sì,Maschio,29,Con un partner,"Metropoli  ",244,,Laurea triennale,Lavoratore a tempo pieno,182,103,Tra le 23 e l'1,7-8 ore,100,No,,,,Sì,Leggere,Abitualmente,No,6,,,,88,No,,,,Più di 5 km,auto,Sì,Quasi mai,Raramente,Sì,No,No,,,A volte,,Io,80,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori,Per la mia forma fisica",18,8,5,3,9,9,5,4,0,0,0,0,3,2,4,5,4,0,5
2019-11-23 01:51:59,2019-11-23 01:52:13,IP Address,37.201.6.38,100,14,True,2019-11-23 01:52:15,R_2ZTZGvS8KNyC1RO,,,,,48.5496978759765625,8.7194061279296875,anonymous,EN-GB,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23 04:28:05,2019-11-23 04:37:45,IP Address,68.45.194.145,100,579,True,2019-11-23 04:37:47,R_246Qc3fKZzdLmqc,,,,,41.1510009765625,-85.125,anonymous,EN-GB,Sì,Femmina,63,Da solo,Citta,244,,Laurea magistrale,Disoccupato,151,80,Prima delle 23,7-8 ore,100,No,,,,No,,,Sì,,,,,79,Sì,7,94,No,Meno di 1 km,piedi,Sì,Raramente,Quasi sempre,No,Altro,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,84,Sì,Pranzo,Tra 1 e 2 litri,Quasi mai,78,No,Sì,Quasi sempre,Sì,Quando sono andato a vivere da solo,62,14,14,2,5,3,,5,0,0,0,0,4,7,2,3,0,4,0
2019-11-23 08:11:40,2019-11-23 08:18:24,IP Address,50.43.44.251,100,403,True,2019-11-23 08:18:25,R_2XoBxocHGc1SwDm,,,,,45.539703369140625,-122.96379852294921875,anonymous,EN-GB,Sì,Femmina,33,Con un partner,Citta,244,,Maturità,Disoccupato,153,45,Dopo l'1,7-8 ore,100,No,,,,No,,,Sì,,,,,100,No,,,,Tra 1 e 5 km,"auto,metro,piedi",Sì,Quasi mai,Spesso,Sì,Altro,No,,,A volte,,Io,63,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,Per necessità mediche,26,,,,,14,4,5,0,0,0,0,0,0,0,0,0,0,0
2019-11-23 10:32:43,2019-11-23 10:43:24,IP Address,2.25.113.64,100,640,True,2019-11-23 10:43:24,R_1F5QPyGjIxOmoHS,,,,,55.91290283203125,-3.1609039306640625,anonymous,EN-GB,Sì,Femmina,26,Con un partner,Citta,220,,Laurea magistrale,"Studente,Lavoratore part time",175,53,Tra le 23 e l'1,7-8 ore,64,No,,,,No,,,No,8,,,,89,Sì,4,65,No,Tra 1 e 5 km,piedi,No,,Quasi sempre,Sì,Vegetariano,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,50,No,,Tra 1 e 2 litri,Quasi mai,85,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",12,14,14,5,7,0,0,1,2,0,0,0,4,3,0,0,0,0,0
2019-11-23 15:50:03,2019-11-23 15:55:31,IP Address,69.250.184.242,100,327,True,2019-11-23 15:55:31,R_3QPs0x2VEaJmjQ7,,,,,39.41259765625,-76.5789031982421875,anonymous,EN-GB,Sì,Femmina,25,Con un partner,Citta,244,,Maturità,Lavoratore a tempo pieno,172,86,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,Sì,,,,,100,No,,,,Più di 5 km,auto,No,,Quasi mai,Sì,No,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,28,No,,Meno di 1 litro,Spesso,100,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,21,5,14,,1,10,,,0,0,0,1,0,0,0,3,3,5,2
2019-11-23 17:01:19,2019-11-23 17:11:49,IP Address,174.54.4.67,100,630,True,2019-11-23 17:11:49,R_3hguu6niJLGr6IG,,,,,39.8195037841796875,-77.9073028564453125,anonymous,EN-GB,Sì,Femmina,19,Genitori/genitore,"Paese ",244,,Maturità,Lavoratore part time,167,81,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,Sì,,,,,100,Sì,5,70,No,Più di 5 km,auto,No,,A volte,Sì,Altro,No,,,A volte,,Io,90,No,,Tra 1 e 2 litri,Raramente,54,Sì,Sì,Quasi sempre,Sì,Per la mia forma fisica,16,12,6,1,3,4,13,1,3,0,4,0,3,0,5,2,3,7,0
2019-11-23 23:30:52,2019-11-23 23:36:47,IP Address,174.224.26.128,100,355,True,2019-11-23 23:36:48,R_1FgQ18cc5a7pG4k,,,,,45.4971923828125,-122.693695068359375,anonymous,EN-GB,Sì,Femmina,26,Con un partner,"Paese ",244,,Laurea triennale,Lavoratore a tempo pieno,166,90,Prima delle 23,7-8 ore,100,No,,,,Sì,Leggere,Occasionalmente,No,,,,,100,No,,,,Tra 1 e 5 km,auto,Sì,Quasi mai,Spesso,Sì,Vegano,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,11,No,,Più di 2 litri,Raramente,75,No,Sì,Quasi sempre,Sì,"Per necessità mediche,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",24,12,14,10,,,,,1,1,0,,3,1,0,,2,5,2
2019-11-24 08:00:00,2019-11-24 08:03:35,IP Address,86.16.186.89,100,214,True,2019-11-24 08:03:36,R_W7fD7uygWPdjoYx,,,,,51.4615020751953125,-0.140899658203125,anonymous,EN-GB,Sì,Femmina,31,Con un partner,"Metropoli  ",Libano,,Laurea triennale,Lavoratore a tempo pieno,162,53,Prima delle 23,6-7 ore,100,No,,,,No,,,No,,,0,2,89,No,,,,Più di 5 km,metro,No,,Raramente,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,75,Sì,"Colazione,Pranzo",Meno di 1 litro,Raramente,93,Sì,Sì,Quasi sempre,Sì,Quando ho finito le superiori,18,6,13,1,6,2,3,3,0,0,0,0,0,0,4,0,1,0,1
2019-11-24 08:34:49,2019-11-24 08:39:50,IP Address,80.180.41.148,100,300,True,2019-11-24 08:39:50,R_1CpdJXggBJCrkF6,,,,,45.568206787109375,8.9268951416015625,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,167,64,Tra le 23 e l'1,6-7 ore,79,Sì,Prima dei 18 anni,Sigaretta,,No,,,No,0,1,0,1,70,Sì,2,11,No,Più di 5 km,metro,Sì,Raramente,A volte,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Genitori,85,Sì,Pranzo,Tra 1 e 2 litri,Quasi mai,78,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,"13, 19,20",11,6,3,4,6,3,1,2,2,1,,1,2,0,,0,1,1
2019-11-24 14:23:02,2019-11-24 14:27:28,IP Address,151.21.52.126,100,266,True,2019-11-24 14:27:30,R_1LetfUvoogNgPz2,,,,,45.5980987548828125,9.11749267578125,anonymous,IT,Sì,Femmina,18,Genitori/genitore,Citta,Italia,Nord,Maturità,Studente,172,57,Tra le 23 e l'1,6-7 ore,80,No,,,,No,,,Sì,,,,,18,No,,,,Più di 5 km,"metro,bici",Sì,Spesso,Raramente,Sì,No,No,,,A volte,,Io,33,No,,Tra 1 e 2 litri,Raramente,84,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",15,14,6,4,3,5,3,4,2,1,0,0,3,1,4,2,0,3,2
2019-11-24 20:32:16,2019-11-24 20:39:23,IP Address,96.230.230.145,100,427,True,2019-11-24 20:39:25,R_D7DluIgg9KmAcCZ,,,,,42.1475982666015625,-71.53189849853515625,anonymous,EN-GB,Sì,Femmina,27,Con un partner,"Paese ",244,,Maturità,Lavoratore part time,164,52,Prima delle 23,6-7 ore,50,No,,,,No,,,Sì,,,,,,Sì,3,,No,Tra 1 e 5 km,auto,Sì,Raramente,Spesso,Sì,No,No,,,A volte,,Io,95,No,,Tra 1 e 2 litri,A volte,,No,Sì,Quasi sempre,No,,,10,10,11,8,5,3,3,2,4,4,,4,4,4,4,5,1,1
2019-11-24 21:06:44,2019-11-24 21:13:19,IP Address,174.236.129.240,100,395,True,2019-11-24 21:13:21,R_22tWhOvdTYuGQpd,,,,,35.106292724609375,-89.94100189208984375,anonymous,EN-GB,Sì,Maschio,31,Da solo,"Paese ",244,,Laurea magistrale,Lavoratore a tempo pieno,175,84,Prima delle 23,6-7 ore,90,No,,,,No,,,No,,,,,79,Sì,5,80,Sì,Più di 5 km,auto,No,,A volte,No,Altro,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,,No,,Tra 1 e 2 litri,Quasi mai,79,No,Sì,Quasi sempre,Sì,"Quando ho finito le superiori,Per la mia forma fisica,Per lo sport",18,7,14,0,2,14,,7,0,0,0,0,1,0,1,0,3,1,2
2019-11-24 22:33:32,2019-11-24 22:38:34,IP Address,76.248.144.92,100,301,True,2019-11-24 22:38:35,R_29iHaSRovXShqmu,,,,,25.9091949462890625,-80.3927001953125,anonymous,EN-GB,Sì,Femmina,23,Da solo,"Metropoli  ",244,,Laurea triennale,Lavoratore a tempo pieno,159,46,Tra le 23 e l'1,4-6 ore,100,No,,,,No,,,No,0,1,0,1,51,No,,,,Tra 1 e 5 km,"metro,piedi",No,,Spesso,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,7,No,,Tra 1 e 2 litri,A volte,75,No,Sì,Quasi sempre,No,,,11,14,2,6,11,2,7,2,1,0,0,0,2,1,0,1,1,1
2019-11-25 00:55:45,2019-11-25 01:01:51,IP Address,174.224.132.18,100,365,True,2019-11-25 01:01:59,R_ReNNX5MKXl4vQ8V,,,,,42.8354034423828125,-78.75730133056640625,anonymous,EN-GB,Sì,Femmina,21,Coinquilini,Citta,Bermuda,,Maturità,"Studente,Disoccupato",151,114,Prima delle 23,4-6 ore,100,No,,,,No,,,Sì,,,,,98,Sì,7,,No,Meno di 1 km,"bici,piedi",Sì,Quasi sempre,Quasi sempre,No,No,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,50,Sì,Pranzo,Meno di 1 litro,Quasi mai,100,Sì,Sì,Quasi sempre,Sì,Per la mia forma fisica,13,14,7,6,0,0,,14,2,1,0,2,1,0,0,3,0,0,0
2019-11-25 04:19:04,2019-11-25 04:25:08,IP Address,98.151.51.159,100,363,True,2019-11-25 04:25:10,R_1Kd47OXrkz3lZPb,,,,,21.3907928466796875,-157.933197021484375,anonymous,EN-GB,Sì,Femmina,30,Genitori/genitore,"Paese ",244,,Laurea triennale,Lavoratore a tempo pieno,166,99,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,Sì,,,,,80,Sì,3,54,No,Più di 5 km,auto,No,,A volte,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti,Allergeni",Io,,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,87,No,Sì,A volte,Sì,"Quando ho finito le superiori,Per la mia forma fisica",21,9,10,0,5,7,3,2,0,0,2,0,0,0,4,0,5,0,5
2019-11-25 14:54:32,2019-11-25 14:59:36,IP Address,24.199.13.234,100,303,True,2019-11-25 14:59:38,R_2xDzH2PWUjm99E1,,,,,34.19940185546875,-118.597198486328125,anonymous,EN-GB,Sì,Femmina,28,Genitori/genitore,Citta,244,,Laurea triennale,Lavoratore a tempo pieno,157,63,Tra le 23 e l'1,6-7 ore,84,No,,,,No,,,No,,,,,100,No,,,,Più di 5 km,auto,Sì,Quasi mai,A volte,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Genitori,72,Sì,Colazione,Meno di 1 litro,Raramente,80,No,Sì,Raramente,Sì,Quando ho finito le superiori,23,3,7,,3,7,1,2,0,0,7,4,0,0,2,2,4,4,15
2019-11-25 15:01:41,2019-11-25 15:14:29,IP Address,154.5.143.69,100,767,True,2019-11-25 15:14:29,R_1f96VutXhczm6SS,,,,,49.074493408203125,-121.98260498046875,anonymous,EN-GB,Sì,Maschio,26,Da solo,Citta,40,,Maturità,Lavoratore part time,189,70,Dopo l'1,6-7 ore,36,No,,,,No,,,Sì,,,,,81,No,,,,Meno di 1 km,piedi,Sì,Raramente,Quasi sempre,No,No,Sì,Occasionalmente,Scelte personali,A volte,,Io,6,Sì,"Colazione,Pranzo",Più di 2 litri,A volte,50,No,Sì,A volte,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori",18,5,5,0,3,1,0,0,3,5,2,1,3,5,2,1,0,6,2
2019-11-19 03:52:20,2019-11-19 03:53:00,IP Address,37.119.17.154,16,40,False,2019-11-26 03:53:36,R_1OvLJrOtgsNYywK,,,,,,,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",Italia,Nord,Laurea triennale,Studente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 03:53:18,2019-11-19 03:55:24,IP Address,78.4.96.212,41,125,False,2019-11-26 03:55:30,R_3iJSq1Ly1yGLtkW,,,,,,,anonymous,IT,Sì,Maschio,20,Genitori/genitore,"Paese ",Italia,Nord,Maturità,"Studente,Lavoratore part time",107,52,,,,,,,,,,,,,,,,,,,,,Più di 5 km,"metro,bici",Sì,Quasi sempre,A volte,No,,,,,,,,,,,,,,No,Sì,A volte,,,,,,,,,,,,,,,6,2,7,6,31,13,11
2019-11-19 03:58:28,2019-11-19 03:59:20,IP Address,151.66.24.172,7,51,False,2019-11-26 03:59:21,R_1oaSYVt8q4Ixksg,,,,,,,anonymous,IT,Sì,Femmina,24,Con un partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 03:56:15,2019-11-19 03:59:48,IP Address,91.253.229.10,50,213,False,2019-11-26 04:00:19,R_3n3gfkhM6yGuVaZ,,,,,,,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Metropoli  ",Italia,Nord,Maturità,"Studente,Lavoratore part time",101,65,,,,No,,,,,,,,,,,,,,,,,,,,,,,No,No,,,A volte,,,,,,Tra 1 e 2 litri,Raramente,,,,,Sì,Per la mia forma fisica,17,,,,,,,,5,2,,,,,,,0,5,2
2019-11-19 03:59:40,2019-11-19 04:00:00,IP Address,62.11.171.246,7,19,False,2019-11-26 04:00:19,R_2QzBAwTeLAiV8fa,,,,,,,anonymous,IT,Sì,Maschio,21,Da solo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 04:24:12,2019-11-19 04:24:31,IP Address,97.95.232.211,7,18,False,2019-11-26 04:25:15,R_2s5sREQVc9chQiA,,,,,,,anonymous,EN-GB,Sì,Femmina,27,Con un partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 04:43:16,2019-11-19 04:45:46,IP Address,24.186.123.8,36,150,False,2019-11-26 04:46:29,R_2QG7eY4eexJbUri,,,,,,,anonymous,EN-GB,Sì,Maschio,24,Da solo,"Paese ",Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,160,150,,,,,,,,,,,,,,,,61,No,,,,,,,,,,,,,,,,Io,0,Sì,Cena,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 04:49:18,2019-11-19 04:49:53,IP Address,176.200.132.158,10,35,False,2019-11-26 04:50:21,R_2awCq1bs5cebdCf,,,,,,,anonymous,IT,Sì,Maschio,22,Genitori/genitore,"Metropoli  ",Italia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26 05:03:39,2019-11-26 05:11:19,IP Address,81.32.18.14,100,459,True,2019-11-26 05:11:20,R_1CIlJY7m5wQTeah,,,,,36.5995941162109375,-4.5458984375,anonymous,EN-GB,Sì,Maschio,26,Con un partner,Citta,22,,Maturità,Disoccupato,180,84,Tra le 23 e l'1,8-9 ore,100,Occasionalmente,,,,Sì,Leggere,Occasionalmente,No,1,,0,,100,Sì,5,0,Sì,Tra 1 e 5 km,"auto,bici,piedi",Sì,Quasi mai,Raramente,Sì,No,Sì,Abitualmente,Scelte personali,A volte,,Io,,Sì,"Colazione,Pranzo",Più di 2 litri,A volte,100,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,22,10,7,7,2,5,1,2,7,5,2,0,2,1,1,,4,0,1
2019-11-19 05:14:36,2019-11-19 05:14:44,IP Address,95.74.101.190,2,8,False,2019-11-26 05:15:10,R_1eE2kJmAWL38Eg2,,,,,,,anonymous,IT,Sì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 05:33:30,2019-11-19 05:35:51,IP Address,108.45.151.145,16,140,False,2019-11-26 05:35:57,R_1gS0eweop0vgLHi,,,,,,,anonymous,EN-GB,Sì,Maschio,27,Genitori/genitore,"Paese ",,,Laurea triennale,Lavoratore a tempo pieno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:02:58,2019-11-19 06:03:29,IP Address,35.142.194.195,7,31,False,2019-11-26 06:04:19,R_vJKE3grWCoUrU5z,,,,,,,anonymous,EN-GB,Sì,Femmina,40,Con un partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:05:37,2019-11-19 06:06:01,IP Address,86.91.238.116,7,23,False,2019-11-26 06:06:10,R_25QpWpmnVaHGk8Q,,,,,,,anonymous,EN-GB,Sì,Maschio,30,Da solo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 03:55:59,2019-11-19 06:09:21,IP Address,79.31.205.102,19,8002,False,2019-11-26 06:09:42,R_1nZyo93YzlUZtKc,,,,,,,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:11:21,2019-11-19 06:11:29,IP Address,151.36.186.0,2,7,False,2019-11-26 06:11:30,R_UgexO441mvZvMQh,,,,,,,anonymous,IT,Sì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:26:05,2019-11-19 06:27:01,IP Address,68.134.54.243,7,55,False,2019-11-26 06:27:08,R_301v2vV9bqdDWdW,,,,,,,anonymous,EN-GB,Sì,Femmina,56,Con un partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:28:35,2019-11-19 06:29:05,IP Address,173.186.220.108,7,30,False,2019-11-26 06:29:18,R_2bIevG6ACRC3bRh,,,,,,,anonymous,EN-GB,Sì,Femmina,45,Con un partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:25:06,2019-11-19 06:30:36,IP Address,146.241.145.66,69,329,False,2019-11-26 06:30:51,R_2SpHoHTIDTZt5eb,,,,,,,anonymous,IT,Sì,Femmina,50,Con un partner,"Paese ",Italia,Nord,Laurea triennale,Lavoratore a tempo pieno,200,58,Tra le 23 e l'1,4-6 ore,90,,,,,No,,,,,,,,100,Sì,4,92,No,,,Sì,A volte,Spesso,Sì,,,,,,,,,,,Tra 1 e 2 litri,Quasi mai,100,Sì,Sì,Quasi sempre,Sì,Per la mia forma fisica,,,,,,,,,,3,,,,,,,0,0,0
2019-11-19 06:29:12,2019-11-19 06:33:20,IP Address,66.161.182.250,47,247,False,2019-11-26 06:33:28,R_1Qhdw87a07cHECp,,,,,,,anonymous,EN-GB,Sì,Femmina,38,Da solo,Citta,,,Maturità,Lavoratore a tempo pieno,206,71,,,,,,,,,,,,,,,,,,,,,Più di 5 km,auto,,,,,,,,,A volte,,Io,32,Sì,Colazione,Tra 1 e 2 litri,A volte,,,,,Sì,Quando sono andato a vivere da solo,30,,,,,,,,,,,,,,,,12,5,10
2019-11-19 06:46:20,2019-11-19 06:46:39,IP Address,73.145.172.169,7,18,False,2019-11-26 06:46:57,R_31H6F9c1zHqeLmj,,,,,,,anonymous,EN-GB,Sì,Femmina,20,Coinquilini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:45:34,2019-11-19 06:46:53,IP Address,70.131.37.26,16,78,False,2019-11-26 06:46:59,R_12M7b7M7eYuhDbl,,,,,,,anonymous,EN-GB,Sì,Altro:,30,Genitori/genitore,Citta,,,Laurea triennale,Disoccupato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:47:16,2019-11-19 06:47:54,IP Address,172.58.203.101,7,37,False,2019-11-26 06:48:35,R_3EWugcsEIAksFqN,,,,,,,anonymous,EN-GB,Sì,Femmina,23,Coinquilini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:43:43,2019-11-19 06:48:39,IP Address,88.211.89.190,28,295,False,2019-11-26 06:49:20,R_1dFdnM6heZMDR1y,,,,,,,anonymous,EN-GB,Sì,Femmina,23,Con un partner,"Metropoli  ",Guernsey,,Maturità,Lavoratore a tempo pieno,208,75,Prima delle 23,4-6 ore,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tra 1 e 2 litri,Spesso,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 06:57:53,2019-11-19 06:59:24,IP Address,198.53.240.21,16,91,False,2019-11-26 07:00:16,R_6xr28hB8LGb7HUJ,,,,,,,anonymous,EN-GB,Sì,Femmina,28,Con un partner,"Paese ",Canada,,Maturità,Lavoratore part time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:00:31,2019-11-19 07:01:11,IP Address,111.65.32.122,10,39,False,2019-11-26 07:01:21,R_2UarY0HfOiLy7yX,,,,,,,anonymous,EN-GB,Sì,Maschio,16,Genitori/genitore,"Metropoli  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:04:41,2019-11-19 07:04:58,IP Address,73.19.202.160,2,16,False,2019-11-26 07:05:00,R_3mmnZa821kiOatV,,,,,,,anonymous,EN-GB,Sì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:04:49,2019-11-19 07:06:26,IP Address,142.160.100.170,16,97,False,2019-11-26 07:06:47,R_3EMfbFfVFiyJ5Yk,,,,,,,anonymous,EN-GB,Sì,Maschio,26,Genitori/genitore,Citta,Canada,,Maturità,"Studente,Lavoratore part time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:00:16,2019-11-19 07:07:05,IP Address,217.23.238.227,74,408,False,2019-11-26 07:07:32,R_2PhXil14fh1NDxC,,,,,,,anonymous,EN-GB,Sì,Femmina,16,Genitori/genitore,"Paese ",,,Maturità,Studente,180,67,,,,,,,,No,,,Sì,,,,,72,No,,,,,,No,,A volte,No,,No,,,Sì,"Calorie, grassi, zuccheri",,,,,Meno di 1 litro,Quasi mai,,No,Sì,Quasi sempre,Sì,"Per necessità mediche,Per la mia forma fisica",12,14,7,3,4,14,2,2,,,,,,,,,4,0,2
2019-11-19 07:08:40,2019-11-19 07:09:16,IP Address,71.225.252.16,16,35,False,2019-11-26 07:09:17,R_ROJRhhxXsaEqmBz,,,,,,,anonymous,EN-GB,Sì,Femmina,31,Con un partner,"Paese ",,,Laurea triennale,Lavoratore part time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:09:35,2019-11-19 07:11:15,IP Address,67.245.233.58,19,100,False,2019-11-26 07:11:16,R_1jJ4CR1qEjsENsQ,,,,,,,anonymous,EN-GB,Sì,Altro:,28,Coinquilini,"Metropoli  ",,,Dottorato,Lavoratore part time,210,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:10:35,2019-11-19 07:11:35,IP Address,24.123.170.218,7,59,False,2019-11-26 07:12:05,R_1od1WNw53WzjtDw,,,,,,,anonymous,EN-GB,Sì,Femmina,28,Con un partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 07:13:05,2019-11-19 07:14:42,IP Address,107.77.226.40,16,96,False,2019-11-26 07:14:45,R_3DqdB00QApkgHlj,,,,,,,anonymous,EN-GB,Sì,Femmina,23,Con un partner,Citta,Isole Minori degli Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
